prod,origen,imported,categoria_producto,time,post,timeToTreat,precio_std,price_variation_c,dolar_variation,stock,max_consecutivos_sin_stock,log_precio,stock_dummy
imp_129,Holanda,1.0,Cerveza,2024-09-04,1.0,2.0,10900.0,0.0,0.36082473,InStock,0.0,9.296609807128359,1
imp_243,Ecuador,1.0,Pescado enlatado,2024-09-04,1.0,2.0,764.70593,0.0,0.36082473,InStock,8.0,6.640798192636562,1
imp_132,Armenia,1.0,Cerveza,2024-09-04,1.0,2.0,23700.0,0.0,0.36082473,InStock,31.0,10.073272520325904,1
imp_23,Belgica,1.0,Chocolate,2024-09-04,1.0,2.0,8700.0,0.0,0.36082473,InStock,21.0,9.071193240566025,1
imp_118,Italia,1.0,Pastas largas,2024-09-04,1.0,2.0,7750.0,0.0,0.36082473,InStock,0.0,8.955577146281511,1
arg_145,Argentina,0.0,Enlatados,2024-09-04,1.0,2.0,1333.3333,0.0,0.36082473,InStock,34.0,7.1961870453431995,1
arg_60,Argentina,0.0,Salsa de tomate,2024-09-04,1.0,2.0,1750.0,0.0,0.36082473,InStock,2.0,7.467942332285852,1
arg_174,Argentina,0.0,Te,2024-09-04,1.0,2.0,43.379997,0.0,0.36082473,InStock,0.0,3.7927888499064286,1
imp_228,España,1.0,Aceitunas,2024-09-04,1.0,2.0,8875.0,0.0,0.36082473,InStock,0.0,9.091106284052485,1
imp_196,Italia,1.0,Salsa de tomate,2024-09-04,1.0,2.0,30192.307,0.0,0.36082473,InStock,0.0,10.315375556284506,1
imp_47,Italia,1.0,Cafe molido,2024-09-04,1.0,2.0,42600.0,0.0,0.36082473,InStock,0.0,10.659633006160352,1
arg_124,Argentina,0.0,Snack,2024-09-04,1.0,2.0,3376.6233,0.0,0.36082473,InStock,2.0,8.124927575459651,1
arg_171,Argentina,0.0,Te,2024-09-04,1.0,2.0,46.0,9.523809,0.36082473,InStock,1.0,3.8501476017100584,1
imp_154,Estados Unidos,1.0,Aderezos,2024-09-04,1.0,2.0,3125.0,0.0,0.36082473,InStock,0.0,8.047509510981422,1
arg_72,Argentina,0.0,Salsa de tomate,2024-09-04,1.0,2.0,1187.5,0.0,0.36082473,InStock,0.0,7.080447286800249,1
imp_207,Alemania,1.0,Queso,2024-09-04,1.0,2.0,79992.0,0.0,0.36082473,InStock,0.0,11.28969440982767,1
imp_96,Italia,1.0,Pastas largas,2024-09-04,1.0,2.0,6700.0,0.0,0.36082473,InStock,4.0,8.81001204797317,1
imp_53,España,1.0,Capsulas de cafe,2024-09-04,1.0,2.0,1000.0,0.0,0.36082473,InStock,27.0,6.90875477931522,1
imp_136,Polonia,1.0,Te,2024-09-04,1.0,2.0,530.0,0.0,0.36082473,OutOfStock,40.0,6.274762021241939,0
imp_172,Belgica,1.0,Aderezos,2024-09-04,1.0,2.0,17000.0,0.0,0.36082473,InStock,0.0,9.741027444837728,1
arg_95,Argentina,0.0,Capsulas de cafe,2024-09-04,1.0,2.0,1512.5,0.0,0.36082473,InStock,0.0,7.322180128461773,1
imp_80,Argentina,0.0,Condimento,2024-09-04,1.0,2.0,5400.0,0.0,0.36082473,InStock,0.0,8.594339400592892,1
imp_62,Italia,1.0,Capsulas de cafe,2024-09-04,1.0,2.0,950.0,0.0,0.36082473,OutOfStock,39.0,6.85751406254539,0
imp_86,Italia,1.0,Arroz,2024-09-04,1.0,2.0,25800.0,0.0,0.36082473,InStock,27.0,10.158168529848494,1
imp_248,Italia,1.0,Te,2024-09-04,1.0,2.0,220.0,0.0,0.36082473,InStock,0.0,5.3981627015177525,1
imp_19,Suiza,1.0,Chocolate,2024-09-04,1.0,2.0,11250.0,0.0,0.36082473,InStock,15.0,9.328212292571072,1
imp_212,Grecia,1.0,Queso,2024-09-04,1.0,2.0,66660.0,0.0,0.36082473,OutOfStock,12.0,11.10737535324936,0
arg_101,Argentina,0.0,Aderezos,2024-09-04,1.0,2.0,1815.7896,0.0,0.36082473,InStock,0.0,7.504826266424458,1
arg_144,Argentina,0.0,Pescado enlatado,2024-09-04,1.0,2.0,789.4737,0.0,0.36082473,InStock,0.0,6.672632386013839,1
arg_142,Argentina,0.0,Pescado enlatado,2024-09-04,1.0,2.0,2162.353,0.0,0.36082473,InStock,9.0,7.679414611897795,1
arg_130,Argentina,0.0,Arroz,2024-09-04,1.0,2.0,5100.0,0.0,0.36082473,InStock,0.0,8.537191877922927,1
arg_9,Argentina,0.0,Capsulas de cafe,2024-09-04,1.0,2.0,685.0,0.0,0.36082473,InStock,0.0,6.530877627725885,1
imp_208,Dinamarca,1.0,Queso,2024-09-04,1.0,2.0,99990.0,0.0,0.36082473,InStock,0.0,11.512835460919986,1
imp_130,Holanda,1.0,Cerveza,2024-09-04,1.0,2.0,10500.0,0.0,0.36082473,InStock,0.0,9.259225769705994,1
arg_169,Argentina,0.0,Te,2024-09-04,1.0,2.0,23.5,9.302325,0.36082473,InStock,22.0,3.1986731175506815,1
imp_14,Suiza,1.0,Chocolate,2024-09-04,1.0,2.0,11250.0,0.0,0.36082473,InStock,0.0,9.328212292571072,1
imp_27,Brasil,1.0,Chocolate,2024-09-04,1.0,2.0,3764.706,0.0,0.36082473,OutOfStock,5.0,8.233690639255219,0
arg_151,Argentina,0.0,Aceitunas,2024-09-04,1.0,2.0,3200.0,0.0,0.36082473,InStock,0.0,8.071218539969863,1
arg_16,Argentina,0.0,Mermelada,2024-09-04,1.0,2.0,3333.3335,0.0,0.36082473,InStock,9.0,8.112028088302074,1
arg_12,Argentina,0.0,Te,2024-09-04,1.0,2.0,52.5,0.0,0.36082473,OutOfStock,40.0,3.979681653901961,0
imp_111,Italia,1.0,Pastas cortas,2024-09-04,1.0,2.0,8750.0,0.0,0.36082473,InStock,0.0,9.076923258535832,1
arg_14,Argentina,0.0,Yerba,2024-09-04,1.0,2.0,3780.0,0.0,0.36082473,InStock,1.0,8.237743803890933,1
arg_40,Argentina,0.0,Pastas cortas,2024-09-04,1.0,2.0,2900.0,0.0,0.36082473,InStock,0.0,7.972810784121404,1
imp_73,Mexico,1.0,Enlatados,2024-09-04,1.0,2.0,7125.0,-24.503311,0.36082473,OutOfStock,15.0,8.871505346165781,0
imp_58,Italia,1.0,Capsulas de cafe,2024-09-04,1.0,2.0,880.0,0.0,0.36082473,InStock,12.0,6.78105762593618,1
arg_49,Argentina,0.0,Cerveza,2024-09-04,1.0,2.0,3250.0,0.0,0.36082473,InStock,0.0,8.086717920303906,1
imp_192,Italia,1.0,Salsa preparada,2024-09-04,1.0,2.0,10687.5,0.0,0.36082473,InStock,0.0,9.276923676119335,1
imp_186,Italia,1.0,Salsa de tomate,2024-09-04,1.0,2.0,8238.637,0.0,0.36082473,InStock,0.0,9.01671156853508,1
arg_107,Argentina,0.0,Condimento liquido,2024-09-04,1.0,2.0,7897.727,0.0,0.36082473,OutOfStock,37.0,8.974456886230284,0
imp_38,Argentina,0.0,Cafe molido,2024-09-04,1.0,2.0,48529.41,0.0,0.36082473,InStock,0.0,10.789945890746019,1
imp_117,Italia,1.0,Pastas cortas,2024-09-04,1.0,2.0,6700.0,0.0,0.36082473,InStock,3.0,8.81001204797317,1
imp_190,Italia,1.0,Salsa de tomate,2024-09-04,1.0,2.0,11428.571,0.0,0.36082473,InStock,18.0,9.343959223276084,1
imp_247,Francia,1.0,Queso,2024-09-04,1.0,2.0,119752.0,0.0,0.36082473,InStock,0.0,11.693186567151427,1
imp_159,Argentina,0.0,Aderezos,2024-09-04,1.0,2.0,8815.789,0.0,0.36082473,InStock,24.0,9.084413023758371,1
arg_115,Argentina,0.0,Chocolate,2024-09-04,1.0,2.0,3902.4392,0.0,0.36082473,InStock,0.0,8.269613289673703,1
imp_18,Suiza,1.0,Chocolate,2024-09-04,1.0,2.0,9300.0,0.0,0.36082473,InStock,0.0,9.137877200242468,1
imp_77,España,1.0,Aceite,2024-09-04,1.0,2.0,40400.0,0.0,0.36082473,InStock,14.0,10.606609816118151,1
imp_232,Francia,1.0,Queso,2024-09-04,1.0,2.0,126872.0,0.0,0.36082473,InStock,0.0,11.750941865107144,1
imp_227,España,1.0,Aceitunas,2024-09-04,1.0,2.0,6823.53,0.0,0.36082473,InStock,14.0,8.828278753213029,1
imp_25,España,1.0,Chocolate,2024-09-04,1.0,2.0,7750.0,0.0,0.36082473,OutOfStock,40.0,8.955577146281511,0
arg_127,Argentina,0.0,Snack,2024-09-04,1.0,2.0,2166.6665,0.0,0.36082473,InStock,4.0,7.6814065223134484,1
arg_166,Argentina,0.0,Te,2024-09-04,1.0,2.0,58.0,0.0,0.36082473,InStock,0.0,4.07753744390572,1
imp_114,Italia,1.0,Pastas largas,2024-09-04,1.0,2.0,10674.15,-3.66e-06,0.36082473,InStock,0.0,9.275673889520352,1
arg_87,Argentina,0.0,Aceite,2024-09-04,1.0,2.0,29500.0,0.0,0.36082473,InStock,9.0,10.292179440058462,1
imp_45,Colombia,1.0,Cafe molido,2024-09-04,1.0,2.0,93200.0,0.0,0.36082473,InStock,0.0,11.442513730229855,1
imp_156,Mexico,1.0,Aderezos,2024-09-04,1.0,2.0,6052.6313,0.0,0.36082473,InStock,0.0,8.708413585844017,1
imp_230,España,1.0,Aceitunas,2024-09-04,1.0,2.0,8250.0,0.0,0.36082473,InStock,0.0,9.018089684104343,1
arg_92,Argentina,0.0,Capsulas de cafe,2024-09-04,1.0,2.0,950.0,0.0,0.36082473,InStock,0.0,6.85751406254539,1
imp_66,España,1.0,Galletitas,2024-09-04,1.0,2.0,2441.1765,-31.967213,0.36082473,OutOfStock,5.0,7.800644928881083,0
imp_49,Italia,1.0,Cafe molido,2024-09-04,1.0,2.0,54400.0,0.0,0.36082473,InStock,0.0,10.904137815028022,1
imp_26,España,1.0,Chocolate,2024-09-04,1.0,2.0,7750.0,0.0,0.36082473,InStock,0.0,8.955577146281511,1
arg_36,Argentina,0.0,Arroz,2024-09-04,1.0,2.0,2650.0,0.0,0.36082473,InStock,0.0,7.8826922062890254,1
arg_61,Argentina,0.0,Salsa preparada,2024-09-04,1.0,2.0,1250.0,0.0,0.36082473,InStock,28.0,7.1316985104669115,1
imp_83,Argentina,0.0,Condimento liquido,2024-09-04,1.0,2.0,6150.0,0.0,0.36082473,InStock,11.0,8.724369949208368,1
imp_30,Holanda,1.0,Bombones,2024-09-04,1.0,2.0,16071.429,0.0,0.36082473,InStock,0.0,9.684860598522805,1
imp_42,Argentina,0.0,Cafe molido,2024-09-04,1.0,2.0,47117.645,0.0,0.36082473,InStock,0.0,10.760424061545272,1
imp_100,Italia,1.0,Pastas largas,2024-09-04,1.0,2.0,8200.0,0.0,0.36082473,InStock,0.0,9.012011377036412,1
arg_63,Argentina,0.0,Salsa preparada,2024-09-04,1.0,2.0,1323.5294,0.0,0.36082473,OutOfStock,24.0,7.188812505521266,0
imp_52,Italia,1.0,Cafe molido,2024-09-04,1.0,2.0,53000.0,0.0,0.36082473,InStock,0.0,10.87806606028079,1
imp_3,Suiza,1.0,Chocolate,2024-09-04,1.0,2.0,9616.667,0.0,0.36082473,InStock,0.0,9.171356998655575,1
arg_119,Argentina,0.0,Snack,2024-09-04,1.0,2.0,3506.4934,0.0,0.36082473,InStock,0.0,8.162656930292735,1
arg_182,Argentina,0.0,Galletitas,2024-09-04,1.0,2.0,660.0,0.0,0.36082473,InStock,0.0,6.493753839851686,1
imp_55,España,1.0,Capsulas de cafe,2024-09-04,1.0,2.0,1040.0,0.0,0.36082473,InStock,0.0,6.947937068614969,1
imp_57,Italia,1.0,Capsulas de cafe,2024-09-04,1.0,2.0,880.0,0.0,0.36082473,InStock,0.0,6.78105762593618,1
imp_120,Argentina,0.0,Pastas cortas,2024-09-04,1.0,2.0,1680.0,0.0,0.36082473,InStock,10.0,7.427144133408616,1
imp_226,España,1.0,Aceitunas,2024-09-04,1.0,2.0,6823.53,0.0,0.36082473,InStock,10.0,8.828278753213029,1
imp_68,Dinamarca,1.0,Galletitas,2024-09-04,1.0,2.0,9966.667,0.0,0.36082473,InStock,0.0,9.207101833567124,1
arg_23,Argentina,0.0,Galletitas,2024-09-04,1.0,2.0,666.6667,0.0,0.36082473,InStock,0.0,6.503789096922819,1
imp_74,Mexico,1.0,Enlatados,2024-09-04,1.0,2.0,7750.0,-33.333332,0.36082473,InStock,0.0,8.955577146281511,1
arg_29,Argentina,0.0,Condimento,2024-09-04,1.0,2.0,10666.666,0.0,0.36082473,InStock,0.0,9.274972576225354,1
arg_139,Argentina,0.0,Arroz,2024-09-04,1.0,2.0,3700.0,0.0,0.36082473,InStock,0.0,8.216358332386156,1
arg_41,Argentina,0.0,Pastas cortas,2024-09-04,1.0,2.0,1400.0,0.0,0.36082473,InStock,0.0,7.244941546337007,1
arg_104,Argentina,0.0,Aderezos,2024-09-04,1.0,2.0,5069.4443,0.0,0.36082473,InStock,0.0,8.531183725881764,1
imp_67,España,1.0,Galletitas,2024-09-04,1.0,2.0,3350.0,0.0,0.36082473,InStock,5.0,8.11701408773731,1
imp_89,Italia,1.0,Risotto,2024-09-04,1.0,2.0,3100.0,0.0,0.36082473,InStock,0.0,8.03947991910045,1
imp_8,Holanda,1.0,Chocolate,2024-09-04,1.0,2.0,4050.0,0.0,0.36082473,InStock,0.0,8.30671904320269,1
arg_154,Argentina,0.0,Queso,2024-09-04,1.0,2.0,26958.0,0.0,0.36082473,InStock,2.0,10.202072472350189,1
arg_132,Argentina,0.0,Enlatados,2024-09-04,1.0,2.0,2250.0,0.0,0.36082473,InStock,0.0,7.719129840906732,1
arg_33,Argentina,0.0,Condimento liquido,2024-09-04,1.0,2.0,3100.0,0.0,0.36082473,OutOfStock,5.0,8.03947991910045,0
imp_76,España,1.0,Condimento,2024-09-04,1.0,2.0,28269.23,0.0,0.36082473,OutOfStock,39.0,10.24956458648758,0
imp_121,Argentina,0.0,Pastas cortas,2024-09-04,1.0,2.0,1450.0,0.0,0.36082473,InStock,0.0,7.280008252884188,1
imp_6,Holanda,1.0,Chocolate,2024-09-04,1.0,2.0,4050.0,0.0,0.36082473,InStock,0.0,8.30671904320269,1
imp_43,Colombia,1.0,Cafe molido,2024-09-04,1.0,2.0,93200.0,0.0,0.36082473,InStock,0.0,11.442513730229855,1
arg_150,Argentina,0.0,Aceitunas,2024-09-04,1.0,2.0,3625.0,0.0,0.36082473,InStock,0.0,8.195885391314796,1
imp_59,Italia,1.0,Capsulas de cafe,2024-09-04,1.0,2.0,880.0,0.0,0.36082473,InStock,11.0,6.78105762593618,1
arg_38,Argentina,0.0,Pastas largas,2024-09-04,1.0,2.0,2500.0,0.0,0.36082473,InStock,0.0,7.824445930877619,1
arg_164,Argentina,0.0,Queso,2024-09-04,1.0,2.0,40390.0,0.0,0.36082473,InStock,6.0,10.606362266854584,1
imp_210,Dinamarca,1.0,Queso,2024-09-04,1.0,2.0,73326.664,0.0,0.36082473,InStock,0.0,11.202693224586978,1
imp_131,Holanda,1.0,Cerveza,2024-09-04,1.0,2.0,11900.0,0.0,0.36082473,InStock,0.0,9.38437770918244,1
imp_98,Italia,1.0,Pastas largas,2024-09-04,1.0,2.0,7750.0,0.0,0.36082473,InStock,25.0,8.955577146281511,1
arg_109,Argentina,0.0,Bombones,2024-09-04,1.0,2.0,6204.268,0.0,0.36082473,InStock,0.0,8.733153887681025,1
imp_70,Italia,1.0,Condimento liquido,2024-09-04,1.0,2.0,4750.0,0.0,0.36082473,InStock,0.0,8.46611040118692,1
imp_140,Brasil,1.0,Yerba,2024-09-04,1.0,2.0,8500.0,0.0,0.36082473,InStock,13.0,9.04793908261736,1
arg_77,Argentina,0.0,Pastas cortas,2024-09-04,1.0,2.0,1500.0,0.0,0.36082473,InStock,0.0,7.313886831633462,1
imp_12,Suiza,1.0,Chocolate,2024-09-04,1.0,2.0,9300.0,0.0,0.36082473,InStock,0.0,9.137877200242468,1
arg_143,Argentina,0.0,Pescado enlatado,2024-09-04,1.0,2.0,5555.5557,0.0,0.36082473,InStock,11.0,8.622733716871329,1
imp_92,Italia,1.0,Risotto,2024-09-04,1.0,2.0,6666.6665,0.0,0.36082473,InStock,0.0,8.805025227622892,1
arg_138,Argentina,0.0,Arroz,2024-09-04,1.0,2.0,8400.0,0.0,0.36082473,InStock,28.0,9.036106025364846,1
imp_137,Polonia,1.0,Te,2024-09-04,1.0,2.0,525.0,0.0,0.36082473,OutOfStock,38.0,6.26530121273771,0
imp_164,Estados Unidos,1.0,Aderezos,2024-09-04,1.0,2.0,7935.685,0.0,0.36082473,InStock,0.0,8.979250960763931,1
arg_179,Argentina,0.0,Galletitas,2024-09-04,1.0,2.0,509.25925,0.0,0.36082473,InStock,0.0,6.234918929894084,1
arg_3,Argentina,0.0,Galletitas,2024-09-04,1.0,2.0,1100.0,0.0,0.36082473,InStock,0.0,7.00397413672268,1
imp_239,Brasil,1.0,Bombones,2024-09-04,1.0,2.0,6050.0,0.0,0.36082473,InStock,8.0,8.707978826622321,1
arg_102,Argentina,0.0,Aderezos,2024-09-04,1.0,2.0,1894.7369,0.0,0.36082473,InStock,0.0,7.547362907363315,1
arg_104,Argentina,0.0,Aderezos,2024-09-05,1.0,3.0,5069.4443,0.0,0.41237113,InStock,0.0,8.531183725881764,1
arg_61,Argentina,0.0,Salsa preparada,2024-09-05,1.0,3.0,1250.0,0.0,0.41237113,InStock,28.0,7.1316985104669115,1
arg_77,Argentina,0.0,Pastas cortas,2024-09-05,1.0,3.0,1500.0,0.0,0.41237113,InStock,0.0,7.313886831633462,1
imp_155,Mexico,1.0,Aderezos,2024-09-05,1.0,3.0,5478.5894,0.0,0.41237113,InStock,0.0,8.608785450127593,1
arg_119,Argentina,0.0,Snack,2024-09-05,1.0,3.0,3506.4934,0.0,0.41237113,InStock,0.0,8.162656930292735,1
arg_112,Argentina,0.0,Chocolate,2024-09-05,1.0,3.0,2000.0001,0.0,0.41237113,InStock,0.0,7.601402384558745,1
arg_123,Argentina,0.0,Snack,2024-09-05,1.0,3.0,1533.3334,0.0,0.41237113,InStock,5.0,7.335851298599055,1
imp_156,Mexico,1.0,Aderezos,2024-09-05,1.0,3.0,6052.6313,0.0,0.41237113,InStock,0.0,8.708413585844017,1
imp_213,Italia,1.0,Queso,2024-09-05,1.0,3.0,61993.332,0.0,0.41237113,InStock,2.0,11.034798240493386,1
imp_212,Grecia,1.0,Queso,2024-09-05,1.0,3.0,66660.0,0.0,0.41237113,OutOfStock,12.0,11.10737535324936,0
imp_17,Suiza,1.0,Chocolate,2024-09-05,1.0,3.0,11250.0,0.0,0.41237113,InStock,0.0,9.328212292571072,1
arg_132,Argentina,0.0,Enlatados,2024-09-05,1.0,3.0,2250.0,0.0,0.41237113,InStock,0.0,7.719129840906732,1
imp_88,Italia,1.0,Arroz,2024-09-05,1.0,3.0,16600.0,0.0,0.41237113,InStock,24.0,9.717218213494077,1
imp_111,Italia,1.0,Pastas cortas,2024-09-05,1.0,3.0,8750.0,0.0,0.41237113,InStock,0.0,9.076923258535832,1
arg_113,Argentina,0.0,Bombones,2024-09-05,1.0,3.0,6524.1226,0.0,0.41237113,InStock,0.0,8.783415021286409,1
imp_29,Suiza,1.0,Bombones,2024-09-05,1.0,3.0,32187.5,0.0,0.41237113,InStock,0.0,10.379364524884657,1
arg_93,Argentina,0.0,Capsulas de cafe,2024-09-05,1.0,3.0,950.0,0.0,0.41237113,InStock,0.0,6.85751406254539,1
imp_115,Italia,1.0,Pastas largas,2024-09-05,1.0,3.0,10674.15,-3.66e-06,0.41237113,OutOfStock,24.0,9.275673889520352,0
arg_138,Argentina,0.0,Arroz,2024-09-05,1.0,3.0,8400.0,0.0,0.41237113,InStock,28.0,9.036106025364846,1
arg_76,Argentina,0.0,Pastas cortas,2024-09-05,1.0,3.0,1200.0,0.0,0.41237113,InStock,0.0,7.0909098220799835,1
imp_83,Argentina,0.0,Condimento liquido,2024-09-05,1.0,3.0,6150.0,0.0,0.41237113,InStock,11.0,8.724369949208368,1
arg_11,Argentina,0.0,Te,2024-09-05,1.0,3.0,85.0,0.0,0.41237113,InStock,0.0,4.454347296253507,1
imp_231,España,1.0,Aceitunas,2024-09-05,1.0,3.0,8875.0,0.0,0.41237113,InStock,0.0,9.091106284052485,1
imp_114,Italia,1.0,Pastas largas,2024-09-05,1.0,3.0,10674.15,-3.66e-06,0.41237113,InStock,0.0,9.275673889520352,1
arg_121,Argentina,0.0,Snack,2024-09-05,1.0,3.0,1157.143,0.0,0.41237113,InStock,22.0,7.054573139282577,1
arg_139,Argentina,0.0,Arroz,2024-09-05,1.0,3.0,3700.0,0.0,0.41237113,InStock,0.0,8.216358332386156,1
arg_133,Argentina,0.0,Arroz,2024-09-05,1.0,3.0,2500.0,0.0,0.41237113,InStock,0.0,7.824445930877619,1
imp_50,Italia,1.0,Cafe molido,2024-09-05,1.0,3.0,45400.0,0.0,0.41237113,InStock,0.0,10.723289410218579,1
arg_118,Argentina,0.0,Snack,2024-09-05,1.0,3.0,1160.0,0.0,0.41237113,OutOfStock,39.0,7.057036981697891,0
arg_81,Argentina,0.0,Pastas cortas,2024-09-05,1.0,3.0,1200.0,0.0,0.41237113,InStock,0.0,7.0909098220799835,1
arg_34,Argentina,0.0,Arroz,2024-09-05,1.0,3.0,3144.0,0.0,0.41237113,InStock,0.0,8.05356916913454,1
arg_167,Argentina,0.0,Te,2024-09-05,1.0,3.0,37.0,0.0,0.41237113,InStock,0.0,3.6375861597263857,1
imp_98,Italia,1.0,Pastas largas,2024-09-05,1.0,3.0,7750.0,0.0,0.41237113,InStock,25.0,8.955577146281511,1
imp_75,Mexico,1.0,Enlatados,2024-09-05,1.0,3.0,10592.105,-21.84466,0.41237113,InStock,0.0,9.267958596753544,1
arg_13,Argentina,0.0,Te,2024-09-05,1.0,3.0,65.0,0.0,0.41237113,InStock,0.0,4.189654742026425,1
imp_105,Italia,1.0,Pastas cortas,2024-09-05,1.0,3.0,10527.99,-2.23e-06,0.41237113,InStock,9.0,9.261887684098497,1
arg_141,Argentina,0.0,Risotto,2024-09-05,1.0,3.0,3375.0,0.0,0.41237113,InStock,0.0,8.124446855715847,1
imp_141,Alemania,1.0,Mermelada,2024-09-05,1.0,3.0,7651.515,0.0,0.41237113,OutOfStock,18.0,8.942789630961391,0
arg_124,Argentina,0.0,Snack,2024-09-05,1.0,3.0,3376.6233,0.0,0.41237113,InStock,2.0,8.124927575459651,1
arg_110,Argentina,0.0,Chocolate,2024-09-05,1.0,3.0,3277.7778,0.0,0.41237113,InStock,0.0,8.09522600998616,1
imp_239,Brasil,1.0,Bombones,2024-09-05,1.0,3.0,6050.0,0.0,0.41237113,InStock,8.0,8.707978826622321,1
arg_180,Argentina,0.0,Galletitas,2024-09-05,1.0,3.0,1227.1187,0.0,0.41237113,InStock,0.0,7.1132387652734765,1
arg_25,Argentina,0.0,Bebidas vegetales,2024-09-05,1.0,3.0,3140.0,0.0,0.41237113,InStock,0.0,8.052296499538647,1
arg_72,Argentina,0.0,Salsa de tomate,2024-09-05,1.0,3.0,1187.5,0.0,0.41237113,InStock,0.0,7.080447286800249,1
imp_145,España,1.0,Mermelada,2024-09-05,1.0,3.0,7857.143,0.0,0.41237113,InStock,33.0,8.969305597967585,1
imp_197,Italia,1.0,Arroz,2024-09-05,1.0,3.0,19671.89,-3.18e-06,0.41237113,InStock,0.0,9.88699682484092,1
arg_14,Argentina,0.0,Yerba,2024-09-05,1.0,3.0,3780.0,0.0,0.41237113,InStock,1.0,8.237743803890933,1
arg_171,Argentina,0.0,Te,2024-09-05,1.0,3.0,46.0,9.523809,0.41237113,InStock,1.0,3.8501476017100584,1
arg_149,Argentina,0.0,Aceitunas,2024-09-05,1.0,3.0,3266.6667,0.0,0.41237113,InStock,6.0,8.091831461794575,1
arg_177,Argentina,0.0,Te,2024-09-05,1.0,3.0,85.0,0.0,0.41237113,InStock,0.0,4.454347296253507,1
arg_185,Argentina,0.0,Galletitas,2024-09-05,1.0,3.0,763.88885,0.0,0.41237113,InStock,0.0,6.639730529152676,1
arg_147,Argentina,0.0,Aceitunas,2024-09-05,1.0,3.0,2000.0,0.0,0.41237113,InStock,0.0,7.601402334583733,1
arg_20,Argentina,0.0,Mermelada,2024-09-05,1.0,3.0,5512.821,0.0,0.41237113,InStock,0.0,8.615013128234905,1
imp_109,Italia,1.0,Pastas cortas,2024-09-05,1.0,3.0,9700.0,0.0,0.41237113,InStock,0.0,9.179984251961283,1
imp_242,Ecuador,1.0,Pescado enlatado,2024-09-05,1.0,3.0,2083.3333,0.0,0.41237113,InStock,0.0,7.642204322906864,1
arg_10,Argentina,0.0,Capsulas de cafe,2024-09-05,1.0,3.0,900.0,0.0,0.41237113,InStock,0.0,6.803505257608338,1
arg_5,Argentina,0.0,Cafe molido,2024-09-05,1.0,3.0,14270.0,0.0,0.41237113,InStock,0.0,9.56598478510039,1
arg_96,Argentina,0.0,Capsulas de cafe,2024-09-05,1.0,3.0,1512.5,0.0,0.41237113,InStock,8.0,7.322180128461773,1
arg_178,Argentina,0.0,Galletitas,2024-09-05,1.0,3.0,1180.6722,0.0,0.41237113,InStock,0.0,7.074685832938776,1
arg_56,Argentina,0.0,Chocolate,2024-09-05,1.0,3.0,2300.0,0.0,0.41237113,InStock,0.0,7.741099090035366,1
arg_181,Argentina,0.0,Galletitas,2024-09-05,1.0,3.0,620.0,0.0,0.41237113,InStock,0.0,6.431331081933479,1
arg_88,Argentina,0.0,Cafe molido,2024-09-05,1.0,3.0,16350.0,0.0,0.41237113,InStock,0.0,9.702044336534586,1
imp_194,Italia,1.0,Aderezos,2024-09-05,1.0,3.0,11611.111,0.0,0.41237113,InStock,0.0,9.35980388417565,1
imp_196,Italia,1.0,Salsa de tomate,2024-09-05,1.0,3.0,30192.307,0.0,0.41237113,InStock,0.0,10.315375556284506,1
arg_105,Argentina,0.0,Aderezos,2024-09-05,1.0,3.0,1300.0,0.0,0.41237113,InStock,1.0,7.170888478512505,1
imp_118,Italia,1.0,Pastas largas,2024-09-05,1.0,3.0,7750.0,0.0,0.41237113,InStock,0.0,8.955577146281511,1
arg_131,Argentina,0.0,Arroz,2024-09-05,1.0,3.0,2350.0,0.0,0.41237113,InStock,0.0,7.762596048540069,1
imp_153,Estados Unidos,1.0,Aderezos,2024-09-05,1.0,3.0,2571.4287,0.0,0.41237113,InStock,7.0,7.852605751094754,1
imp_78,España,1.0,Condimento,2024-09-05,1.0,3.0,40000.0,0.0,0.41237113,InStock,0.0,10.596659732783579,1
arg_19,Argentina,0.0,Mermelada,2024-09-05,1.0,3.0,6130.952,60.9375,0.41237113,InStock,0.0,8.721268412172417,1
arg_175,Argentina,0.0,Te,2024-09-05,1.0,3.0,76.0,0.0,0.41237113,InStock,1.0,4.343805421853684,1
arg_144,Argentina,0.0,Pescado enlatado,2024-09-05,1.0,3.0,789.4737,0.0,0.41237113,InStock,0.0,6.672632386013839,1
arg_100,Argentina,0.0,Aderezos,2024-09-05,1.0,3.0,1900.0,18.75,0.41237113,InStock,0.0,7.550135342488429,1
arg_166,Argentina,0.0,Te,2024-09-05,1.0,3.0,58.0,0.0,0.41237113,InStock,0.0,4.07753744390572,1
arg_174,Argentina,0.0,Te,2024-09-05,1.0,3.0,43.379997,0.0,0.41237113,InStock,0.0,3.7927888499064286,1
arg_103,Argentina,0.0,Aderezos,2024-09-05,1.0,3.0,3655.914,0.0,0.41237113,InStock,0.0,8.204374901329247,1
imp_1,Suiza,1.0,Chocolate,2024-09-05,1.0,3.0,9800.0,0.0,0.41237113,InStock,0.0,9.19023970026918,1
arg_168,Argentina,0.0,Te,2024-09-05,1.0,3.0,54.0,12.5,0.41237113,InStock,9.0,4.007333185232471,1
arg_32,Argentina,0.0,Aceite,2024-09-05,1.0,3.0,33700.0,0.0,0.41237113,InStock,0.0,10.425282789490705,1
