prod,origen,imported,subcategoria,categoria_producto,unidad_medida1,unidad_medida2,time,post,timeToTreat,post_imported,stock,max_consecutivos_sin_stock,precio,precio_cont,precio_std,price_var,price_var_cont,first_price_cont,price_variation_c,dolar_variation,_merge
imp_127,Alemania,1,Cerveza,Cerveza,2,ml,9/24/2024,1,22,1,InStock,,5700,5700,11400,0,0,5850,-2.5641026,1.6494845,Matched (3)
arg_9,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,0,InStock,,7000,7000,700,0,0,6850,2.189781,1.6494845,Matched (3)
arg_152,Argentina,0,Aceitunas,Aceitunas,1.6,gr,9/24/2024,1,22,0,InStock,,1991,1991,3185.6,0,0,1991,0,1.6494845,Matched (3)
arg_95,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.125,u,9/24/2024,1,22,0,InStock,,12450,12450,1556.25,0,0,12100,2.892562,1.6494845,Matched (3)
imp_154,Estados Unidos,1,Aderezos,Aderezos,2.5,gr,9/24/2024,1,22,1,InStock,,1250,1250,3125,0,0,1250,0,1.6494845,Matched (3)
arg_184,Argentina,0,Galletitas,Galletitas,0.5813953,gr,9/24/2024,1,22,0,InStock,,1550,1550,901.1628,0,0,1550,0,1.6494845,Matched (3)
arg_124,Argentina,0,Snack,Snack,1.2987013,gr,9/24/2024,1,22,0,InStock,2,2600,2600,3376.6233,0,0,2600,0,1.6494845,Matched (3)
arg_10,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,0,InStock,,9000,9000,900,0,0,9000,0,1.6494845,Matched (3)
arg_162,Argentina,0,Queso,Queso,1,gr,9/24/2024,1,22,0,InStock,,15360,15360,15360,0,0,15360,0,1.6494845,Matched (3)
imp_92,Italia,1,Risotto,Risotto,1.1904762,gr,9/24/2024,1,22,1,InStock,,5600,5600,6666.6665,0,0,5600,0,1.6494845,Matched (3)
imp_167,Estados Unidos,1,Aderezos,Aderezos,1.4705882,gr,9/24/2024,1,22,1,InStock,,7650,7650,11250,0,0,7650,0,1.6494845,Matched (3)
imp_42,Argentina,0,Cafe molido,Cafe molido,5.882353,gr,9/24/2024,1,22,0,InStock,,8300,8300,48823.527,0,0,8010,3.6204743,1.6494845,Matched (3)
imp_19,Suiza,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,OutOfStock,15,,11250,11250,,0,11250,0,1.6494845,Matched (3)
imp_43,Colombia,1,Cafe molido,Cafe molido,4,gr,9/24/2024,1,22,1,InStock,,23300,23300,93200,0,0,23300,0,1.6494845,Matched (3)
arg_185,Argentina,0,Galletitas,Galletitas,1.3888888,gr,9/24/2024,1,22,0,InStock,,650,650,902.7778,0,0,550,18.181818,1.6494845,Matched (3)
imp_83,Argentina,0,Condimento liquido,Condimento liquido,1,ml,9/24/2024,1,22,0,InStock,11,6150,6150,6150,0,0,6150,0,1.6494845,Matched (3)
arg_132,Argentina,0,Enlatados,Enlatados,1.25,gr,9/24/2024,1,22,0,InStock,,1800,1800,2250,0,0,1800,0,1.6494845,Matched (3)
imp_226,España,1,Aceitunas,Aceitunas,2.3529413,gr,9/24/2024,1,22,1,InStock,10,3000,3000,7058.8237,3.4482758,3.4482758,2900,3.4482758,1.6494845,Matched (3)
arg_166,Argentina,0,Te,Te,0.04,u,9/24/2024,1,22,0,InStock,,1500,1500,60,0,0,1450,3.4482758,1.6494845,Matched (3)
imp_192,Italia,1,Salsa preparada,Salsa preparada,1.25,gr,9/24/2024,1,22,1,InStock,,8550,8550,10687.5,0,0,8550,0,1.6494845,Matched (3)
imp_21,Suiza,1,Chocolate,Chocolate,0.2857143,gr,9/24/2024,1,22,1,InStock,7,38400,38400,10971.429,0,0,38400,0,1.6494845,Matched (3)
arg_144,Argentina,0,Pescado enlatado,Pescado enlatado,0.2631579,gr,9/24/2024,1,22,0,InStock,,3000,3000,789.4737,0,0,3000,0,1.6494845,Matched (3)
arg_114,Argentina,0,Chocolate,Chocolate,1,gr,9/24/2024,1,22,0,OutOfStock,10,,3650,3650,,0,3650,0,1.6494845,Matched (3)
imp_213,Italia,1,Queso,Queso,6.6666665,gr,9/24/2024,1,22,1,InStock,2,9299,9299,61993.332,0,0,9299,0,1.6494845,Matched (3)
arg_49,Argentina,0,Cerveza,Cerveza,1,ml,9/24/2024,1,22,0,InStock,,3250,3250,3250,0,0,3250,0,1.6494845,Matched (3)
arg_101,Argentina,0,Aderezos,Aderezos,0.5263158,gr,9/24/2024,1,22,0,InStock,,3471,3471,1826.8422,0,0,3450,0.6086956,1.6494845,Matched (3)
arg_46,Argentina,0,Cerveza,Cerveza,2.1141648,ml,9/24/2024,1,22,0,InStock,,11080,11080,23424.947,0,0,11080,0,1.6494845,Matched (3)
imp_236,Brasil,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,9/24/2024,1,22,1,InStock,,16900,16900,1056.25,0,0,16406,3.0110936,1.6494845,Matched (3)
arg_174,Argentina,0,Te,Te,0.01,u,9/24/2024,1,22,0,InStock,,4338,4338,43.379997,0,0,4338,0,1.6494845,Matched (3)
arg_61,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,9/24/2024,1,22,0,OutOfStock,28,,850,1250,,0,850,0,1.6494845,Matched (3)
imp_232,Francia,1,Queso,Queso,8,gr,9/24/2024,1,22,1,InStock,,15859,15859,126872,0,0,15859,0,1.6494845,Matched (3)
arg_73,Argentina,0,Salsa de tomate,Salsa de tomate,0.96153843,gr,9/24/2024,1,22,0,InStock,1,750,750,721.1538,0,0,750,0,1.6494845,Matched (3)
imp_234,Brasil,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,9/24/2024,1,22,1,InStock,,17250,17250,1078.125,0,0,16715,3.200718,1.6494845,Matched (3)
imp_10,Suiza,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,InStock,,10200,10200,10200,0,0,10200,0,1.6494845,Matched (3)
arg_173,Argentina,0,Te,Te,0.05,u,9/24/2024,1,22,0,OutOfStock,37,,1000,50,,0,1000,0,1.6494845,Matched (3)
arg_33,Argentina,0,Condimento liquido,Condimento liquido,1,ml,9/24/2024,1,22,0,InStock,5,3100,3100,3100,0,0,3100,0,1.6494845,Matched (3)
imp_63,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,1,InStock,,9500,9500,950,0,0,9500,0,1.6494845,Matched (3)
arg_76,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,InStock,,1200,1200,1200,0,0,1200,0,1.6494845,Matched (3)
imp_188,Italia,1,Salsa de tomate,Salsa de tomate,0.71428573,gr,9/24/2024,1,22,1,InStock,,11250,11250,8035.7144,0,0,11250,0,1.6494845,Matched (3)
imp_243,Ecuador,1,Pescado enlatado,Pescado enlatado,0.5882353,gr,9/24/2024,1,22,1,InStock,8,1300,1300,764.70593,0,0,1300,0,1.6494845,Matched (3)
imp_46,Italia,1,Cafe molido,Cafe molido,4,gr,9/24/2024,1,22,1,InStock,,17500,17500,70000,0,0,17500,0,1.6494845,Matched (3)
imp_111,Italia,1,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,1,InStock,,8750,8750,8750,0,0,8750,0,1.6494845,Matched (3)
arg_42,Argentina,0,Pastas cortas,Pastas cortas,1.6666666,gr,9/24/2024,1,22,0,InStock,,1350,1350,2250,0,0,1350,0,1.6494845,Matched (3)
imp_241,Brasil,1,Snack,Snack,0.9174312,gr,9/24/2024,1,22,1,InStock,2,4850,4850,4449.541,0,0,4850,0,1.6494845,Matched (3)
imp_25,España,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,OutOfStock,40,,7750,7750,,0,7750,0,1.6494845,Matched (3)
arg_171,Argentina,0,Te,Te,0.04,u,9/24/2024,1,22,0,InStock,1,1150,1150,46,0,0,1050,9.523809,1.6494845,Matched (3)
arg_36,Argentina,0,Arroz,Arroz,1,gr,9/24/2024,1,22,0,InStock,,2650,2650,2650,0,0,2650,0,1.6494845,Matched (3)
arg_15,Argentina,0,Yerba,Yerba,1,gr,9/24/2024,1,22,0,InStock,,4865,4865,4865,0,0,4759,2.2273586,1.6494845,Matched (3)
arg_78,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,InStock,,1200,1200,1200,0,0,1200,0,1.6494845,Matched (3)
arg_29,Argentina,0,Condimento,Condimento,3.3333333,gr,9/24/2024,1,22,0,InStock,,3200,3200,10666.666,0,0,3200,0,1.6494845,Matched (3)
imp_227,España,1,Aceitunas,Aceitunas,2.3529413,gr,9/24/2024,1,22,1,OutOfStock,14,,2900,6823.53,,0,2900,0,1.6494845,Matched (3)
arg_125,Argentina,0,Snack,Snack,0.37037036,gr,9/24/2024,1,22,0,InStock,,3650,3650,1351.8518,0,0,3650,0,1.6494845,Matched (3)
arg_178,Argentina,0,Galletitas,Galletitas,0.84033614,gr,9/24/2024,1,22,0,InStock,,1405,1405,1180.6722,0,0,1405,0,1.6494845,Matched (3)
arg_100,Argentina,0,Aderezos,Aderezos,1,gr,9/24/2024,1,22,0,InStock,,1900,1900,1900,0,0,1600,18.75,1.6494845,Matched (3)
imp_53,España,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,1,OutOfStock,27,,10000,1000,,0,10000,0,1.6494845,Matched (3)
arg_90,Argentina,0,Cafe molido,Cafe molido,20,gr,9/24/2024,1,22,0,InStock,,4700,4700,94000,0,0,4700,0,1.6494845,Matched (3)
imp_212,Grecia,1,Queso,Queso,6.6666665,gr,9/24/2024,1,22,1,InStock,12,9999,9999,66660,0,0,9999,0,1.6494845,Matched (3)
arg_175,Argentina,0,Te,Te,0.04,u,9/24/2024,1,22,0,InStock,1,1900,1900,76,0,0,1900,0,1.6494845,Matched (3)
arg_84,Argentina,0,Aceite,Aceite,2,ml,9/24/2024,1,22,0,InStock,,10050,10050,20100,0,0,10050,0,1.6494845,Matched (3)
imp_101,Italia,1,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,1,InStock,,10200,10200,10200,0,0,10200,0,1.6494845,Matched (3)
imp_131,Holanda,1,Cerveza,Cerveza,2,ml,9/24/2024,1,22,1,InStock,,6700,6700,13400,0,0,5950,12.605042,1.6494845,Matched (3)
imp_189,Italia,1,Salsa de tomate,Salsa de tomate,0.71428573,gr,9/24/2024,1,22,1,InStock,,10650,10650,7607.143,0,0,10650,0,1.6494845,Matched (3)
arg_92,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.083333336,u,9/24/2024,1,22,0,InStock,,11400,11400,950,0,0,11400,0,1.6494845,Matched (3)
imp_51,Italia,1,Cafe molido,Cafe molido,4,gr,9/24/2024,1,22,1,OutOfStock,10,,11350,45400,,0,11350,0,1.6494845,Matched (3)
imp_22,Belgica,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,OutOfStock,41,,8700,8700,,0,8700,0,1.6494845,Matched (3)
arg_150,Argentina,0,Aceitunas,Aceitunas,2.5,gr,9/24/2024,1,22,0,InStock,,1450,1450,3625,0,0,1450,0,1.6494845,Matched (3)
imp_247,Francia,1,Queso,Queso,8,gr,9/24/2024,1,22,1,InStock,,14969,14969,119752,0,0,14969,0,1.6494845,Matched (3)
arg_141,Argentina,0,Risotto,Risotto,1.25,gr,9/24/2024,1,22,0,InStock,,2700,2700,3375,0,0,2700,0,1.6494845,Matched (3)
arg_88,Argentina,0,Cafe molido,Cafe molido,1,gr,9/24/2024,1,22,0,InStock,,17150,17150,17150,0,0,16350,4.8929663,1.6494845,Matched (3)
arg_158,Argentina,0,Queso,Queso,1,gr,9/24/2024,1,22,0,OutOfStock,34,,24748,24748,,0,24748,0,1.6494845,Matched (3)
imp_13,Suiza,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,InStock,,9800,9800,9800,0,0,9800,0,1.6494845,Matched (3)
arg_5,Argentina,0,Cafe molido,Cafe molido,2,gr,9/24/2024,1,22,0,InStock,,7492,7492,14984,0,0,7135,5.003504,1.6494845,Matched (3)
arg_59,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,9/24/2024,1,22,0,InStock,,1450,1450,1812.5,0,0,1250,16,1.6494845,Matched (3)
imp_120,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,OutOfStock,10,,1750,1750,,0,1680,4.1666665,1.6494845,Matched (3)
imp_38,Argentina,0,Cafe molido,Cafe molido,5.882353,gr,9/24/2024,1,22,0,InStock,,8250,8250,48529.41,0,0,8250,0,1.6494845,Matched (3)
imp_240,Brasil,1,Snack,Snack,0.96153843,gr,9/24/2024,1,22,1,InStock,,4850,4850,4663.4614,0,0,4850,0,1.6494845,Matched (3)
arg_44,Argentina,0,Cerveza,Cerveza,1.0256411,ml,9/24/2024,1,22,0,InStock,,4189,4189,4296.4106,0,0,4189,0,1.6494845,Matched (3)
imp_76,España,1,Condimento,Condimento,3.8461537,gr,9/24/2024,1,22,1,OutOfStock,39,,7350,28269.23,,0,7350,0,1.6494845,Matched (3)
arg_45,Argentina,0,Cerveza,Cerveza,1.4084507,ml,9/24/2024,1,22,0,InStock,,4251,4251,5987.324,0,0,4251,0,1.6494845,Matched (3)
arg_38,Argentina,0,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,0,InStock,,2500,2500,2500,0,0,2500,0,1.6494845,Matched (3)
arg_60,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,9/24/2024,1,22,0,InStock,2,1750,1750,2187.5,0,0,1400,25,1.6494845,Matched (3)
imp_88,Italia,1,Arroz,Arroz,1,gr,9/24/2024,1,22,1,OutOfStock,24,,16600,16600,,0,16600,0,1.6494845,Matched (3)
imp_12,Suiza,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,InStock,,9300,9300,9300,0,0,9300,0,1.6494845,Matched (3)
imp_170,Brasil,1,Condimento liquido,Condimento liquido,1.6666666,ml,9/24/2024,1,22,1,InStock,,6800,6800,11333.333,0,0,6800,0,1.6494845,Matched (3)
imp_171,Estados Unidos,1,Aderezos,Aderezos,0.98039216,gr,9/24/2024,1,22,1,InStock,,7650,7650,7500,0,0,7650,0,1.6494845,Matched (3)
imp_49,Italia,1,Cafe molido,Cafe molido,4,gr,9/24/2024,1,22,1,InStock,,13600,13600,54400,0,0,13600,0,1.6494845,Matched (3)
imp_86,Italia,1,Arroz,Arroz,2,gr,9/24/2024,1,22,1,OutOfStock,27,,12900,25800,,0,12900,0,1.6494845,Matched (3)
arg_181,Argentina,0,Galletitas,Galletitas,0.4,gr,9/24/2024,1,22,0,InStock,,1750,1750,700,0,0,1550,12.903226,1.6494845,Matched (3)
arg_66,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,9/24/2024,1,22,0,OutOfStock,21,,900,1323.5294,,0,900,0,1.6494845,Matched (3)
imp_126,Francia,1,Cerveza,Cerveza,2,ml,9/24/2024,1,22,1,InStock,,6700,6700,13400,0,0,6900,-2.8985507,1.6494845,Matched (3)
arg_172,Argentina,0,Te,Te,0.05,u,9/24/2024,1,22,0,InStock,,1850,1850,92.5,0,0,1800,2.7777777,1.6494845,Matched (3)
arg_20,Argentina,0,Mermelada,Mermelada,1.2820513,gr,9/24/2024,1,22,0,InStock,,4900,4900,6282.0513,0,0,4300,13.953488,1.6494845,Matched (3)
arg_157,Argentina,0,Queso,Queso,6.6666665,gr,9/24/2024,1,22,0,InStock,11,3875,3875,25833.332,0,0,3875,0,1.6494845,Matched (3)
arg_30,Argentina,0,Enlatados,Enlatados,1.5625,gr,9/24/2024,1,22,0,OutOfStock,33,,700,1093.75,,0,700,0,1.6494845,Matched (3)
imp_238,Brasil,1,Condimento liquido,Condimento liquido,0.5,ml,9/24/2024,1,22,1,InStock,,6487.39,6487.39,3243.695,0,0,6487.39,-2.11E-06,1.6494845,Matched (3)
arg_165,Argentina,0,Te,Te,0.02,u,9/24/2024,1,22,0,InStock,,1262,1262,25.24,0,0,1262,0,1.6494845,Matched (3)
arg_26,Argentina,0,Condimento,Condimento,2,gr,9/24/2024,1,22,0,InStock,,1400,1400,2800,0,0,1350,3.7037036,1.6494845,Matched (3)
imp_143,España,1,Mermelada,Mermelada,1.4285715,gr,9/24/2024,1,22,1,OutOfStock,40,,7450,10642.857,,0,7450,0,1.6494845,Matched (3)
arg_62,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,9/24/2024,1,22,0,OutOfStock,14,,900,1323.5294,,0,900,0,1.6494845,Matched (3)
arg_167,Argentina,0,Te,Te,0.02,u,9/24/2024,1,22,0,InStock,,1950,1950,39,0,0,1850,5.4054055,1.6494845,Matched (3)
arg_13,Argentina,0,Te,Te,0.05,u,9/24/2024,1,22,0,InStock,,1300,1300,65,0,0,1300,0,1.6494845,Matched (3)
imp_144,España,1,Mermelada,Mermelada,1.4285715,gr,9/24/2024,1,22,1,InStock,1,5700,5700,8142.8574,-14.925373,-14.925373,6700,-14.925373,1.6494845,Matched (3)
arg_105,Argentina,0,Aderezos,Aderezos,2,gr,9/24/2024,1,22,0,InStock,1,650,650,1300,0,0,650,0,1.6494845,Matched (3)
arg_41,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,InStock,,1400,1400,1400,0,0,1400,0,1.6494845,Matched (3)
arg_77,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,InStock,,1500,1500,1500,0,0,1500,0,1.6494845,Matched (3)
imp_172,Belgica,1,Aderezos,Aderezos,1.6666666,gr,9/24/2024,1,22,1,InStock,,10200,10200,17000,0,0,10200,0,1.6494845,Matched (3)
imp_7,Holanda,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,InStock,,4050,4050,4050,0,0,4050,0,1.6494845,Matched (3)
arg_155,Argentina,0,Queso,Queso,1,gr,9/24/2024,1,22,0,InStock,4,25476,25476,25476,0,0,25476,0,1.6494845,Matched (3)
arg_71,Argentina,0,Salsa de tomate,Salsa de tomate,0.5494506,gr,9/24/2024,1,22,0,OutOfStock,27,,1800,989.01105,,0,1800,0,1.6494845,Matched (3)
imp_195,Italia,1,Salsa de tomate,Salsa de tomate,0.89285713,gr,9/24/2024,1,22,1,InStock,10,12250,12250,10937.5,0,0,12250,0,1.6494845,Matched (3)
arg_179,Argentina,0,Galletitas,Galletitas,0.9259259,gr,9/24/2024,1,22,0,InStock,,600,600,555.55554,0,0,550,9.090909,1.6494845,Matched (3)
arg_183,Argentina,0,Galletitas,Galletitas,0.44444445,gr,9/24/2024,1,22,0,InStock,,2900,2900,1288.8889,0,0,2900,0,1.6494845,Matched (3)
imp_29,Suiza,1,Bombones,Bombones,1.25,gr,9/24/2024,1,22,1,InStock,,25750,25750,32187.5,0,0,25750,0,1.6494845,Matched (3)
imp_118,Italia,1,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,1,InStock,,7750,7750,7750,0,0,7750,0,1.6494845,Matched (3)
arg_34,Argentina,0,Arroz,Arroz,2,gr,9/24/2024,1,22,0,InStock,,1572,1572,3144,0,0,1572,0,1.6494845,Matched (3)
imp_26,España,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,InStock,,7750,7750,7750,0,0,7750,0,1.6494845,Matched (3)
arg_131,Argentina,0,Arroz,Arroz,1,gr,9/24/2024,1,22,0,InStock,,2350,2350,2350,0,0,2350,0,1.6494845,Matched (3)
imp_159,Argentina,0,Aderezos,Aderezos,2.631579,gr,9/24/2024,1,22,0,OutOfStock,24,,3350,8815.789,,0,3350,0,1.6494845,Matched (3)
imp_55,España,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,1,InStock,,10400,10400,1040,0,0,10400,0,1.6494845,Matched (3)
arg_87,Argentina,0,Aceite,Aceite,2,ml,9/24/2024,1,22,0,InStock,9,14749,14749,29498,0,0,14750,-0.006779661,1.6494845,Matched (3)
arg_27,Argentina,0,Condimento,Condimento,4.347826,gr,9/24/2024,1,22,0,InStock,,800,800,3478.2607,0,0,800,0,1.6494845,Matched (3)
arg_32,Argentina,0,Aceite,Aceite,2,ml,9/24/2024,1,22,0,InStock,,17693,17693,35386,0,0,16850,5.0029674,1.6494845,Matched (3)
imp_237,Brasil,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,9/24/2024,1,22,1,InStock,,17250,17250,1078.125,0,0,16715,3.200718,1.6494845,Matched (3)
imp_64,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,1,InStock,,9500,9500,950,0,0,9500,0,1.6494845,Matched (3)
imp_134,España,1,Golosinas,Golosinas,1.4285715,gr,9/24/2024,1,22,1,InStock,,2100,2100,3000,0,0,2100,0,1.6494845,Matched (3)
imp_113,Italia,1,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,1,InStock,,9050,9050,9050,0,0,9050,0,1.6494845,Matched (3)
arg_50,Argentina,0,Cerveza,Cerveza,2.1141648,ml,9/24/2024,1,22,0,InStock,,1900,1900,4016.913,0,0,1900,0,1.6494845,Matched (3)
arg_85,Argentina,0,Aceite,Aceite,2,ml,9/24/2024,1,22,0,OutOfStock,22,,11850,23700,,0,11400,3.9473684,1.6494845,Matched (3)
arg_164,Argentina,0,Queso,Queso,10,gr,9/24/2024,1,22,0,OutOfStock,6,,4039,40390,,0,4039,0,1.6494845,Matched (3)
arg_106,Argentina,0,Aderezos,Aderezos,1.754386,gr,9/24/2024,1,22,0,OutOfStock,10,,5700,10000,,0,5700,0,1.6494845,Matched (3)
arg_182,Argentina,0,Galletitas,Galletitas,0.4,gr,9/24/2024,1,22,0,InStock,,1750,1750,700,0,0,1650,6.060606,1.6494845,Matched (3)
imp_123,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,InStock,3,2500,2500,2500,0,0,2500,0,1.6494845,Matched (3)
arg_54,Argentina,0,Chocolate,Chocolate,1,gr,9/24/2024,1,22,0,InStock,3,2500,2500,2500,0,0,2500,0,1.6494845,Matched (3)
arg_86,Argentina,0,Aceite,Aceite,2,ml,9/24/2024,1,22,0,InStock,,13050,13050,26100,0,0,13050,0,1.6494845,Matched (3)
imp_141,Alemania,1,Mermelada,Mermelada,1.5151515,gr,9/24/2024,1,22,1,InStock,18,5050,5050,7651.515,0,0,5050,0,1.6494845,Matched (3)
arg_91,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.0625,u,9/24/2024,1,22,0,InStock,,16900,16900,1056.25,0,0,16406,3.0110936,1.6494845,Matched (3)
arg_96,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.125,u,9/24/2024,1,22,0,InStock,8,12450,12450,1556.25,0,0,12100,2.892562,1.6494845,Matched (3)
imp_4,Holanda,1,Chocolate,Chocolate,1,gr,9/24/2024,1,22,1,InStock,,4050,4050,4050,0,0,4050,0,1.6494845,Matched (3)
arg_163,Argentina,0,Queso,Queso,1,gr,9/24/2024,1,22,0,InStock,,14900,14900,14900,0,0,17865,-16.596697,1.6494845,Matched (3)
arg_4,Argentina,0,Cafe molido,Cafe molido,2,gr,9/24/2024,1,22,0,InStock,,18350,18350,36700,0,0,18350,0,1.6494845,Matched (3)
imp_56,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/24/2024,1,22,1,InStock,18,8800,8800,880,0,0,8800,0,1.6494845,Matched (3)
arg_161,Argentina,0,Queso,Queso,1,gr,9/24/2024,1,22,0,InStock,13,11999,11999,11999,0,0,12820,-6.404056,1.6494845,Matched (3)
imp_139,Brasil,1,Yerba,Yerba,2,gr,9/24/2024,1,22,1,InStock,,4350,4350,8700,0,0,4350,0,1.6494845,Matched (3)
arg_8,Argentina,0,Cafe molido,Cafe molido,2,gr,9/24/2024,1,22,0,InStock,,8200,8200,16400,0,0,7450,10.067114,1.6494845,Matched (3)
arg_1,Argentina,0,Galletitas,Galletitas,1,gr,9/24/2024,1,22,0,InStock,,1300,1300,1300,0,0,1300,0,1.6494845,Matched (3)
arg_99,Argentina,0,Aderezos,Aderezos,1,gr,9/24/2024,1,22,0,InStock,,3100,3100,3100,0,0,2550,21.568628,1.6494845,Matched (3)
arg_74,Argentina,0,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,0,InStock,,1200,1200,1200,0,0,1200,0,1.6494845,Matched (3)
imp_203,Italia,1,Salsa de tomate,Salsa de tomate,1.25,gr,9/24/2024,1,22,1,InStock,6,5650,5650,7062.5,0,0,5650,0,1.6494845,Matched (3)
imp_99,Italia,1,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,1,InStock,,7850,7850,7850,0,0,7850,0,1.6494845,Matched (3)
imp_142,España,1,Mermelada,Mermelada,1.4285715,gr,9/24/2024,1,22,1,OutOfStock,32,,7050,10071.429,,0,7050,0,1.6494845,Matched (3)
arg_67,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,0,InStock,,1309,1309,1309,0,0,1309,0,1.6494845,Matched (3)
imp_50,Italia,1,Cafe molido,Cafe molido,4,gr,9/24/2024,1,22,1,InStock,,11350,11350,45400,0,0,11350,0,1.6494845,Matched (3)
imp_72,Mexico,1,Condimento,Condimento,2.2222223,gr,9/24/2024,1,22,1,OutOfStock,29,,4000,8888.89,,0,4000,0,1.6494845,Matched (3)
imp_235,Reino Unido,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,9/24/2024,1,22,1,InStock,5,16900,16900,1056.25,0,0,16406,3.0110936,1.6494845,Matched (3)
imp_209,Dinamarca,1,Queso,Queso,12.5,gr,9/24/2024,1,22,1,InStock,,10999,10999,137487.5,0,0,10999,0,1.6494845,Matched (3)
arg_93,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.083333336,u,9/24/2024,1,22,0,InStock,,11400,11400,950,0,0,11400,0,1.6494845,Matched (3)
arg_80,Argentina,0,Salsa de tomate,Salsa de tomate,0.5154639,gr,9/24/2024,1,22,0,InStock,,1900,1900,979.3814,0,0,1900,0,1.6494845,Matched (3)
arg_82,Argentina,0,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,0,InStock,,1650,1650,1650,0,0,1650,0,1.6494845,Matched (3)
arg_39,Argentina,0,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,0,InStock,,2100,2100,2100,0,0,2100,0,1.6494845,Matched (3)
imp_100,Italia,1,Pastas largas,Pastas largas,1,gr,9/24/2024,1,22,1,InStock,,8200,8200,8200,0,0,8200,0,1.6494845,Matched (3)
arg_133,Argentina,0,Arroz,Arroz,1,gr,9/24/2024,1,22,0,InStock,,2500,2500,2500,0,0,2500,0,1.6494845,Matched (3)
arg_116,Argentina,0,Snack,Snack,0.5,gr,9/24/2024,1,22,0,InStock,,5329,5329,2664.5,0,0,5937,-10.240863,1.6494845,Matched (3)
imp_48,Italia,1,Cafe molido,Cafe molido,4,gr,9/24/2024,1,22,1,InStock,,11350,11350,45400,0,0,11350,0,1.6494845,Matched (3)
arg_56,Argentina,0,Chocolate,Chocolate,2,gr,9/24/2024,1,22,0,InStock,,1150,1150,2300,0,0,1150,0,1.6494845,Matched (3)
imp_105,Italia,1,Pastas cortas,Pastas cortas,1,gr,9/24/2024,1,22,1,InStock,9,10527.99,10527.99,10527.99,0,0,10527.99,-2.23E-06,1.6494845,Matched (3)
imp_248,Italia,1,Te,Te,0.05,u,9/24/2024,1,22,1,InStock,,4400,4400,220,0,0,4400,0,1.6494845,Matched (3)
arg_107,Argentina,0,Condimento liquido,Condimento liquido,1.1363636,ml,9/24/2024,1,22,0,OutOfStock,37,,6950,7897.727,,0,6950,0,1.6494845,Matched (3)
imp_73,Mexico,1,Enlatados,Enlatados,1.25,gr,9/24/2024,1,22,1,InStock,15,5700,5700,7125,0,0,7550,-24.503311,1.6494845,Matched (3)
